Frame index, Frame time (ms), DLSS-G Frame Duration (ms), CPU memory (MB), GPU memory (MB)
4611, 6.97, 6.97, 0.00, 0.00
4612, 7.00, 7.00, 0.00, 0.00
4613, 6.93, 6.93, 0.00, 0.00
4614, 6.95, 6.95, 0.00, 0.00
4615, 6.93, 6.93, 0.00, 0.00
4616, 6.92, 6.92, 0.00, 0.00
4617, 6.98, 6.98, 0.00, 0.00
4618, 6.87, 6.87, 0.00, 0.00
4619, 6.93, 6.93, 0.00, 0.00
4620, 7.03, 7.03, 0.00, 0.00
4621, 6.85, 6.85, 0.00, 0.00
4622, 6.97, 6.97, 0.00, 0.00
4623, 7.03, 7.03, 0.00, 0.00
4624, 7.57, 7.57, 0.00, 0.00
4625, 6.51, 6.51, 0.00, 0.00
4626, 6.93, 6.93, 0.00, 0.00
4627, 7.20, 7.20, 0.00, 0.00
4628, 6.74, 6.74, 0.00, 0.00
4629, 7.01, 7.01, 0.00, 0.00
4630, 7.19, 7.19, 0.00, 0.00
4631, 6.58, 6.58, 0.00, 0.00
4632, 6.72, 6.72, 0.00, 0.00
4633, 6.97, 6.97, 0.00, 0.00
4634, 7.20, 7.20, 0.00, 0.00
4635, 9.00, 9.00, 0.00, 0.00
4636, 6.49, 6.49, 0.00, 0.00
4637, 6.28, 6.28, 0.00, 0.00
4638, 6.39, 6.39, 0.00, 0.00
4639, 7.37, 7.37, 0.00, 0.00
4640, 6.76, 6.76, 0.00, 0.00
4641, 6.57, 6.57, 0.00, 0.00
4642, 6.57, 6.57, 0.00, 0.00
4643, 6.79, 6.79, 0.00, 0.00
4644, 6.95, 6.95, 0.00, 0.00
4645, 6.97, 6.97, 0.00, 0.00
4646, 7.65, 7.65, 0.00, 0.00
4647, 6.84, 6.84, 0.00, 0.00
4648, 6.57, 6.57, 0.00, 0.00
4649, 6.82, 6.82, 0.00, 0.00
4650, 7.49, 7.49, 0.00, 0.00
4651, 7.11, 7.11, 0.00, 0.00
4652, 6.39, 6.39, 0.00, 0.00
4653, 8.49, 8.49, 0.00, 0.00
4654, 6.52, 6.52, 0.00, 0.00
4655, 6.44, 6.44, 0.00, 0.00
4656, 6.43, 6.43, 0.00, 0.00
4657, 6.79, 6.79, 0.00, 0.00
4658, 6.81, 6.81, 0.00, 0.00
4659, 6.83, 6.83, 0.00, 0.00
4660, 7.09, 7.09, 0.00, 0.00
4661, 6.95, 6.95, 0.00, 0.00
4662, 6.87, 6.87, 0.00, 0.00
4663, 6.88, 6.88, 0.00, 0.00
4664, 6.92, 6.92, 0.00, 0.00
4665, 7.07, 7.07, 0.00, 0.00
4666, 7.19, 7.19, 0.00, 0.00
4667, 6.75, 6.75, 0.00, 0.00
4668, 6.87, 6.87, 0.00, 0.00
4669, 6.89, 6.89, 0.00, 0.00
4670, 6.95, 6.95, 0.00, 0.00
4671, 6.77, 6.77, 0.00, 0.00
4672, 7.20, 7.20, 0.00, 0.00
4673, 6.86, 6.86, 0.00, 0.00
4674, 7.04, 7.04, 0.00, 0.00
4675, 7.02, 7.02, 0.00, 0.00
4676, 6.88, 6.88, 0.00, 0.00
4677, 7.26, 7.26, 0.00, 0.00
4678, 6.89, 6.89, 0.00, 0.00
4679, 6.79, 6.79, 0.00, 0.00
4680, 7.19, 7.19, 0.00, 0.00
4681, 6.75, 6.75, 0.00, 0.00
4682, 6.97, 6.97, 0.00, 0.00
4683, 7.33, 7.33, 0.00, 0.00
4684, 6.75, 6.75, 0.00, 0.00
4685, 7.15, 7.15, 0.00, 0.00
4686, 7.67, 7.67, 0.00, 0.00
4687, 7.43, 7.43, 0.00, 0.00
4688, 6.92, 6.92, 0.00, 0.00
4689, 6.67, 6.67, 0.00, 0.00
4690, 6.49, 6.49, 0.00, 0.00
4691, 6.80, 6.80, 0.00, 0.00
4692, 6.99, 6.99, 0.00, 0.00
4693, 7.82, 7.82, 0.00, 0.00
4694, 6.79, 6.79, 0.00, 0.00
4695, 6.86, 6.86, 0.00, 0.00
4696, 6.65, 6.65, 0.00, 0.00
4697, 6.94, 6.94, 0.00, 0.00
4698, 6.92, 6.92, 0.00, 0.00
4699, 7.19, 7.19, 0.00, 0.00
4700, 6.90, 6.90, 0.00, 0.00
4701, 6.65, 6.65, 0.00, 0.00
4702, 6.85, 6.85, 0.00, 0.00
4703, 6.74, 6.74, 0.00, 0.00
4704, 7.29, 7.29, 0.00, 0.00
4705, 6.84, 6.84, 0.00, 0.00
4706, 6.92, 6.92, 0.00, 0.00
4707, 6.71, 6.71, 0.00, 0.00
4708, 6.84, 6.84, 0.00, 0.00
4709, 6.58, 6.58, 0.00, 0.00
4710, 6.76, 6.76, 0.00, 0.00
4711, 6.82, 6.82, 0.00, 0.00
4712, 6.80, 6.80, 0.00, 0.00
4713, 7.11, 7.11, 0.00, 0.00
4714, 7.55, 7.55, 0.00, 0.00
4715, 7.78, 7.78, 0.00, 0.00
4716, 6.75, 6.75, 0.00, 0.00
4717, 6.86, 6.86, 0.00, 0.00
4718, 6.52, 6.52, 0.00, 0.00
4719, 6.57, 6.57, 0.00, 0.00
4720, 7.24, 7.24, 0.00, 0.00
4721, 7.60, 7.60, 0.00, 0.00
4722, 6.93, 6.93, 0.00, 0.00
4723, 7.06, 7.06, 0.00, 0.00
4724, 7.39, 7.39, 0.00, 0.00
4725, 7.12, 7.12, 0.00, 0.00
4726, 7.10, 7.10, 0.00, 0.00
4727, 7.00, 7.00, 0.00, 0.00
4728, 7.34, 7.34, 0.00, 0.00
4729, 7.12, 7.12, 0.00, 0.00
4730, 7.16, 7.16, 0.00, 0.00
4731, 7.39, 7.39, 0.00, 0.00
4732, 7.21, 7.21, 0.00, 0.00
4733, 6.41, 6.41, 0.00, 0.00
4734, 8.95, 8.95, 0.00, 0.00
4735, 6.93, 6.93, 0.00, 0.00
4736, 6.85, 6.85, 0.00, 0.00
4737, 6.33, 6.33, 0.00, 0.00
4738, 6.90, 6.90, 0.00, 0.00
4739, 6.71, 6.71, 0.00, 0.00
4740, 6.75, 6.75, 0.00, 0.00
4741, 6.61, 6.61, 0.00, 0.00
4742, 7.15, 7.15, 0.00, 0.00
4743, 7.08, 7.08, 0.00, 0.00
4744, 7.30, 7.30, 0.00, 0.00
4745, 7.49, 7.49, 0.00, 0.00
4746, 7.24, 7.24, 0.00, 0.00
4747, 7.44, 7.44, 0.00, 0.00
4748, 7.33, 7.33, 0.00, 0.00
4749, 8.00, 8.00, 0.00, 0.00
4750, 8.32, 8.32, 0.00, 0.00
4751, 7.26, 7.26, 0.00, 0.00
4752, 7.90, 7.90, 0.00, 0.00
4753, 7.64, 7.64, 0.00, 0.00
4754, 7.41, 7.41, 0.00, 0.00
4755, 7.98, 7.98, 0.00, 0.00
4756, 6.88, 6.88, 0.00, 0.00
4757, 7.12, 7.12, 0.00, 0.00
4758, 7.65, 7.65, 0.00, 0.00
4759, 6.93, 6.93, 0.00, 0.00
4760, 6.80, 6.80, 0.00, 0.00
4761, 7.12, 7.12, 0.00, 0.00
4762, 8.17, 8.17, 0.00, 0.00
4763, 7.02, 7.02, 0.00, 0.00
4764, 8.18, 8.18, 0.00, 0.00
4765, 7.04, 7.04, 0.00, 0.00
4766, 7.58, 7.58, 0.00, 0.00
4767, 6.96, 6.96, 0.00, 0.00
4768, 6.91, 6.91, 0.00, 0.00
4769, 7.90, 7.90, 0.00, 0.00
4770, 6.98, 6.98, 0.00, 0.00
4771, 6.99, 6.99, 0.00, 0.00
4772, 7.15, 7.15, 0.00, 0.00
4773, 7.87, 7.87, 0.00, 0.00
4774, 7.36, 7.36, 0.00, 0.00
4775, 8.10, 8.10, 0.00, 0.00
4776, 7.01, 7.01, 0.00, 0.00
4777, 6.83, 6.83, 0.00, 0.00
4778, 6.91, 6.91, 0.00, 0.00
4779, 6.61, 6.61, 0.00, 0.00
4780, 6.73, 6.73, 0.00, 0.00
4781, 7.12, 7.12, 0.00, 0.00
4782, 6.78, 6.78, 0.00, 0.00
4783, 7.56, 7.56, 0.00, 0.00
4784, 6.86, 6.86, 0.00, 0.00
4785, 7.57, 7.57, 0.00, 0.00
4786, 7.11, 7.11, 0.00, 0.00
4787, 7.09, 7.09, 0.00, 0.00
4788, 6.73, 6.73, 0.00, 0.00
4789, 6.69, 6.69, 0.00, 0.00
4790, 6.90, 6.90, 0.00, 0.00
4791, 6.82, 6.82, 0.00, 0.00
4792, 6.51, 6.51, 0.00, 0.00
4793, 6.90, 6.90, 0.00, 0.00
4794, 6.65, 6.65, 0.00, 0.00
4795, 7.64, 7.64, 0.00, 0.00
4796, 7.63, 7.63, 0.00, 0.00
4797, 6.82, 6.82, 0.00, 0.00
4798, 6.35, 6.35, 0.00, 0.00
4799, 7.76, 7.76, 0.00, 0.00
4800, 6.87, 6.87, 0.00, 0.00
4801, 6.80, 6.80, 0.00, 0.00
4802, 8.03, 8.03, 0.00, 0.00
4803, 6.85, 6.85, 0.00, 0.00
4804, 7.03, 7.03, 0.00, 0.00
4805, 6.69, 6.69, 0.00, 0.00
4806, 6.61, 6.61, 0.00, 0.00
4807, 7.33, 7.33, 0.00, 0.00
4808, 6.78, 6.78, 0.00, 0.00
4809, 7.03, 7.03, 0.00, 0.00
4810, 6.78, 6.78, 0.00, 0.00
4811, 6.74, 6.74, 0.00, 0.00
4812, 7.90, 7.90, 0.00, 0.00
4813, 6.76, 6.76, 0.00, 0.00
4814, 6.99, 6.99, 0.00, 0.00
4815, 7.27, 7.27, 0.00, 0.00
4816, 6.86, 6.86, 0.00, 0.00
4817, 6.84, 6.84, 0.00, 0.00
4818, 6.89, 6.89, 0.00, 0.00
4819, 6.98, 6.98, 0.00, 0.00
4820, 6.92, 6.92, 0.00, 0.00
4821, 7.29, 7.29, 0.00, 0.00
4822, 6.64, 6.64, 0.00, 0.00
4823, 7.01, 7.01, 0.00, 0.00
4824, 7.07, 7.07, 0.00, 0.00
4825, 7.10, 7.10, 0.00, 0.00
4826, 7.50, 7.50, 0.00, 0.00
4827, 6.90, 6.90, 0.00, 0.00
4828, 7.03, 7.03, 0.00, 0.00
4829, 7.23, 7.23, 0.00, 0.00
4830, 7.17, 7.17, 0.00, 0.00
4831, 6.56, 6.56, 0.00, 0.00
4832, 6.78, 6.78, 0.00, 0.00
4833, 7.01, 7.01, 0.00, 0.00
4834, 6.89, 6.89, 0.00, 0.00
4835, 7.23, 7.23, 0.00, 0.00
4836, 6.77, 6.77, 0.00, 0.00
4837, 6.95, 6.95, 0.00, 0.00
4838, 7.27, 7.27, 0.00, 0.00
4839, 7.23, 7.23, 0.00, 0.00
4840, 7.11, 7.11, 0.00, 0.00
4841, 6.58, 6.58, 0.00, 0.00
4842, 7.53, 7.53, 0.00, 0.00
4843, 7.11, 7.11, 0.00, 0.00
4844, 7.70, 7.70, 0.00, 0.00
4845, 6.83, 6.83, 0.00, 0.00
4846, 7.01, 7.01, 0.00, 0.00
4847, 6.92, 6.92, 0.00, 0.00
4848, 7.37, 7.37, 0.00, 0.00
4849, 7.52, 7.52, 0.00, 0.00
4850, 7.12, 7.12, 0.00, 0.00
4851, 6.96, 6.96, 0.00, 0.00
4852, 6.82, 6.82, 0.00, 0.00
4853, 7.27, 7.27, 0.00, 0.00
4854, 7.87, 7.87, 0.00, 0.00
4855, 6.77, 6.77, 0.00, 0.00
4856, 7.12, 7.12, 0.00, 0.00
4857, 7.07, 7.07, 0.00, 0.00
4858, 6.90, 6.90, 0.00, 0.00
4859, 7.02, 7.02, 0.00, 0.00
4860, 6.98, 6.98, 0.00, 0.00
4861, 7.38, 7.38, 0.00, 0.00
4862, 6.64, 6.64, 0.00, 0.00
4863, 7.02, 7.02, 0.00, 0.00
4864, 7.09, 7.09, 0.00, 0.00
4865, 7.14, 7.14, 0.00, 0.00
4866, 8.11, 8.11, 0.00, 0.00
4867, 6.59, 6.59, 0.00, 0.00
4868, 7.50, 7.50, 0.00, 0.00
4869, 6.66, 6.66, 0.00, 0.00
4870, 6.61, 6.61, 0.00, 0.00
4871, 7.48, 7.48, 0.00, 0.00
4872, 6.80, 6.80, 0.00, 0.00
4873, 6.96, 6.96, 0.00, 0.00
4874, 7.25, 7.25, 0.00, 0.00
4875, 6.69, 6.69, 0.00, 0.00
4876, 6.83, 6.83, 0.00, 0.00
4877, 7.89, 7.89, 0.00, 0.00
4878, 6.74, 6.74, 0.00, 0.00
4879, 6.77, 6.77, 0.00, 0.00
4880, 7.75, 7.75, 0.00, 0.00
4881, 6.89, 6.89, 0.00, 0.00
4882, 6.66, 6.66, 0.00, 0.00
4883, 6.91, 6.91, 0.00, 0.00
4884, 7.55, 7.55, 0.00, 0.00
4885, 7.02, 7.02, 0.00, 0.00
4886, 7.32, 7.32, 0.00, 0.00
4887, 7.59, 7.59, 0.00, 0.00
4888, 10.47, 10.47, 0.00, 0.00
4889, 8.62, 8.62, 0.00, 0.00
4890, 8.32, 8.32, 0.00, 0.00
4891, 8.52, 8.52, 0.00, 0.00
4892, 7.73, 7.73, 0.00, 0.00
4893, 9.11, 9.11, 0.00, 0.00
4894, 8.02, 8.02, 0.00, 0.00
4895, 9.33, 9.33, 0.00, 0.00
4896, 8.85, 8.85, 0.00, 0.00
4897, 7.95, 7.95, 0.00, 0.00
4898, 7.73, 7.73, 0.00, 0.00
4899, 8.16, 8.16, 0.00, 0.00
4900, 9.44, 9.44, 0.00, 0.00
4901, 7.89, 7.89, 0.00, 0.00
4902, 9.29, 9.29, 0.00, 0.00
4903, 8.41, 8.41, 0.00, 0.00
4904, 8.30, 8.30, 0.00, 0.00
4905, 8.18, 8.18, 0.00, 0.00
4906, 7.99, 7.99, 0.00, 0.00
4907, 7.32, 7.32, 0.00, 0.00
4908, 7.69, 7.69, 0.00, 0.00
4909, 7.24, 7.24, 0.00, 0.00
4910, 8.16, 8.16, 0.00, 0.00
4911, 7.02, 7.02, 0.00, 0.00
4912, 7.31, 7.31, 0.00, 0.00
4913, 7.39, 7.39, 0.00, 0.00
4914, 7.10, 7.10, 0.00, 0.00
4915, 7.73, 7.73, 0.00, 0.00
4916, 8.32, 8.32, 0.00, 0.00
4917, 8.76, 8.76, 0.00, 0.00
4918, 8.72, 8.72, 0.00, 0.00
4919, 7.79, 7.79, 0.00, 0.00
4920, 7.78, 7.78, 0.00, 0.00
4921, 8.08, 8.08, 0.00, 0.00
4922, 8.97, 8.97, 0.00, 0.00
4923, 7.03, 7.03, 0.00, 0.00
4924, 7.41, 7.41, 0.00, 0.00
4925, 7.33, 7.33, 0.00, 0.00
4926, 7.33, 7.33, 0.00, 0.00
4927, 7.65, 7.65, 0.00, 0.00
4928, 9.39, 9.39, 0.00, 0.00
4929, 9.32, 9.32, 0.00, 0.00
4930, 8.10, 8.10, 0.00, 0.00
4931, 7.97, 7.97, 0.00, 0.00
4932, 7.23, 7.23, 0.00, 0.00
4933, 7.39, 7.39, 0.00, 0.00
4934, 7.41, 7.41, 0.00, 0.00
4935, 6.92, 6.92, 0.00, 0.00
4936, 7.21, 7.21, 0.00, 0.00
4937, 7.11, 7.11, 0.00, 0.00
4938, 6.84, 6.84, 0.00, 0.00
4939, 6.86, 6.86, 0.00, 0.00
4940, 6.90, 6.90, 0.00, 0.00
4941, 6.97, 6.97, 0.00, 0.00
4942, 6.99, 6.99, 0.00, 0.00
4943, 7.76, 7.76, 0.00, 0.00
4944, 6.80, 6.80, 0.00, 0.00
4945, 6.86, 6.86, 0.00, 0.00
4946, 6.84, 6.84, 0.00, 0.00
4947, 6.56, 6.56, 0.00, 0.00
4948, 6.98, 6.98, 0.00, 0.00
4949, 7.22, 7.22, 0.00, 0.00
4950, 7.05, 7.05, 0.00, 0.00
4951, 8.44, 8.44, 0.00, 0.00
4952, 7.77, 7.77, 0.00, 0.00
4953, 7.32, 7.32, 0.00, 0.00
4954, 6.84, 6.84, 0.00, 0.00
4955, 7.64, 7.64, 0.00, 0.00
4956, 8.49, 8.49, 0.00, 0.00
4957, 7.01, 7.01, 0.00, 0.00
4958, 6.96, 6.96, 0.00, 0.00
4959, 7.23, 7.23, 0.00, 0.00
4960, 7.09, 7.09, 0.00, 0.00
4961, 7.54, 7.54, 0.00, 0.00
4962, 6.84, 6.84, 0.00, 0.00
4963, 6.67, 6.67, 0.00, 0.00
4964, 8.14, 8.14, 0.00, 0.00
4965, 7.66, 7.66, 0.00, 0.00
4966, 7.44, 7.44, 0.00, 0.00
4967, 8.08, 8.08, 0.00, 0.00
4968, 7.63, 7.63, 0.00, 0.00
4969, 7.47, 7.47, 0.00, 0.00
4970, 7.03, 7.03, 0.00, 0.00
4971, 7.22, 7.22, 0.00, 0.00
4972, 7.14, 7.14, 0.00, 0.00
4973, 7.95, 7.95, 0.00, 0.00
4974, 7.23, 7.23, 0.00, 0.00
4975, 6.54, 6.54, 0.00, 0.00
4976, 7.26, 7.26, 0.00, 0.00
4977, 7.62, 7.62, 0.00, 0.00
4978, 7.56, 7.56, 0.00, 0.00
4979, 7.82, 7.82, 0.00, 0.00
4980, 8.54, 8.54, 0.00, 0.00
4981, 7.77, 7.77, 0.00, 0.00
4982, 8.67, 8.67, 0.00, 0.00
4983, 7.64, 7.64, 0.00, 0.00
4984, 7.77, 7.77, 0.00, 0.00
4985, 8.31, 8.31, 0.00, 0.00
4986, 7.64, 7.64, 0.00, 0.00
4987, 7.39, 7.39, 0.00, 0.00
4988, 7.05, 7.05, 0.00, 0.00
4989, 6.99, 6.99, 0.00, 0.00
4990, 7.22, 7.22, 0.00, 0.00
4991, 6.61, 6.61, 0.00, 0.00
4992, 7.06, 7.06, 0.00, 0.00
4993, 7.32, 7.32, 0.00, 0.00
4994, 7.57, 7.57, 0.00, 0.00
4995, 7.61, 7.61, 0.00, 0.00
4996, 6.85, 6.85, 0.00, 0.00
4997, 7.63, 7.63, 0.00, 0.00
4998, 7.31, 7.31, 0.00, 0.00
4999, 7.66, 7.66, 0.00, 0.00
5000, 7.62, 7.62, 0.00, 0.00
5001, 7.12, 7.12, 0.00, 0.00
5002, 7.17, 7.17, 0.00, 0.00
5003, 8.40, 8.40, 0.00, 0.00
5004, 7.18, 7.18, 0.00, 0.00
5005, 7.41, 7.41, 0.00, 0.00
5006, 7.04, 7.04, 0.00, 0.00
5007, 6.74, 6.74, 0.00, 0.00
5008, 7.70, 7.70, 0.00, 0.00
5009, 7.88, 7.88, 0.00, 0.00
5010, 7.74, 7.74, 0.00, 0.00
5011, 7.14, 7.14, 0.00, 0.00
5012, 7.28, 7.28, 0.00, 0.00
5013, 8.17, 8.17, 0.00, 0.00
5014, 7.08, 7.08, 0.00, 0.00
5015, 7.06, 7.06, 0.00, 0.00
5016, 7.27, 7.27, 0.00, 0.00
5017, 9.72, 9.72, 0.00, 0.00
5018, 9.79, 9.79, 0.00, 0.00
5019, 7.96, 7.96, 0.00, 0.00
5020, 7.75, 7.75, 0.00, 0.00
5021, 7.28, 7.28, 0.00, 0.00
5022, 6.92, 6.92, 0.00, 0.00
5023, 7.04, 7.04, 0.00, 0.00
5024, 7.34, 7.34, 0.00, 0.00
5025, 6.88, 6.88, 0.00, 0.00
5026, 7.09, 7.09, 0.00, 0.00
5027, 6.80, 6.80, 0.00, 0.00
5028, 6.90, 6.90, 0.00, 0.00
5029, 7.78, 7.78, 0.00, 0.00
5030, 7.49, 7.49, 0.00, 0.00
5031, 7.21, 7.21, 0.00, 0.00
5032, 7.28, 7.28, 0.00, 0.00
5033, 7.21, 7.21, 0.00, 0.00
5034, 7.91, 7.91, 0.00, 0.00
5035, 7.31, 7.31, 0.00, 0.00
5036, 7.40, 7.40, 0.00, 0.00
5037, 7.23, 7.23, 0.00, 0.00
5038, 6.82, 6.82, 0.00, 0.00
5039, 7.36, 7.36, 0.00, 0.00
5040, 7.54, 7.54, 0.00, 0.00
5041, 7.25, 7.25, 0.00, 0.00
5042, 7.23, 7.23, 0.00, 0.00
5043, 7.10, 7.10, 0.00, 0.00
5044, 6.83, 6.83, 0.00, 0.00
5045, 6.87, 6.87, 0.00, 0.00
5046, 7.72, 7.72, 0.00, 0.00
5047, 8.06, 8.06, 0.00, 0.00
5048, 7.21, 7.21, 0.00, 0.00
5049, 7.13, 7.13, 0.00, 0.00
5050, 7.03, 7.03, 0.00, 0.00
5051, 7.16, 7.16, 0.00, 0.00
5052, 8.40, 8.40, 0.00, 0.00
5053, 7.10, 7.10, 0.00, 0.00
5054, 7.14, 7.14, 0.00, 0.00
5055, 6.88, 6.88, 0.00, 0.00
5056, 8.29, 8.29, 0.00, 0.00
5057, 7.63, 7.63, 0.00, 0.00
5058, 6.93, 6.93, 0.00, 0.00
5059, 7.22, 7.22, 0.00, 0.00
5060, 6.85, 6.85, 0.00, 0.00
5061, 7.26, 7.26, 0.00, 0.00
5062, 6.80, 6.80, 0.00, 0.00
5063, 7.16, 7.16, 0.00, 0.00
5064, 7.05, 7.05, 0.00, 0.00
5065, 6.87, 6.87, 0.00, 0.00
5066, 7.54, 7.54, 0.00, 0.00
5067, 6.73, 6.73, 0.00, 0.00
5068, 7.92, 7.92, 0.00, 0.00
5069, 7.34, 7.34, 0.00, 0.00
5070, 7.08, 7.08, 0.00, 0.00
5071, 7.11, 7.11, 0.00, 0.00
5072, 7.04, 7.04, 0.00, 0.00
5073, 6.91, 6.91, 0.00, 0.00
5074, 7.16, 7.16, 0.00, 0.00
5075, 9.16, 9.16, 0.00, 0.00
5076, 7.44, 7.44, 0.00, 0.00
5077, 7.44, 7.44, 0.00, 0.00
5078, 8.08, 8.08, 0.00, 0.00
5079, 7.61, 7.61, 0.00, 0.00
5080, 8.51, 8.51, 0.00, 0.00
5081, 7.32, 7.32, 0.00, 0.00
5082, 7.09, 7.09, 0.00, 0.00
5083, 6.87, 6.87, 0.00, 0.00
5084, 7.23, 7.23, 0.00, 0.00
5085, 7.17, 7.17, 0.00, 0.00
5086, 7.13, 7.13, 0.00, 0.00
5087, 8.00, 8.00, 0.00, 0.00
5088, 7.09, 7.09, 0.00, 0.00
5089, 8.61, 8.61, 0.00, 0.00
5090, 6.95, 6.95, 0.00, 0.00
5091, 6.84, 6.84, 0.00, 0.00
5092, 8.21, 8.21, 0.00, 0.00
5093, 6.97, 6.97, 0.00, 0.00
5094, 7.72, 7.72, 0.00, 0.00
5095, 7.34, 7.34, 0.00, 0.00
5096, 7.32, 7.32, 0.00, 0.00
5097, 7.11, 7.11, 0.00, 0.00
5098, 6.91, 6.91, 0.00, 0.00
5099, 6.98, 6.98, 0.00, 0.00
5100, 7.43, 7.43, 0.00, 0.00
5101, 7.06, 7.06, 0.00, 0.00
5102, 7.21, 7.21, 0.00, 0.00
5103, 7.33, 7.33, 0.00, 0.00
5104, 7.98, 7.98, 0.00, 0.00
5105, 7.52, 7.52, 0.00, 0.00
5106, 7.24, 7.24, 0.00, 0.00
5107, 7.12, 7.12, 0.00, 0.00
5108, 8.63, 8.63, 0.00, 0.00
5109, 8.08, 8.08, 0.00, 0.00
5110, 7.92, 7.92, 0.00, 0.00
5111, 8.64, 8.64, 0.00, 0.00
5112, 8.04, 8.04, 0.00, 0.00
5113, 8.25, 8.25, 0.00, 0.00
5114, 7.54, 7.54, 0.00, 0.00
5115, 7.23, 7.23, 0.00, 0.00
5116, 7.89, 7.89, 0.00, 0.00
5117, 7.24, 7.24, 0.00, 0.00
5118, 7.25, 7.25, 0.00, 0.00
5119, 7.34, 7.34, 0.00, 0.00
5120, 7.04, 7.04, 0.00, 0.00
5121, 7.24, 7.24, 0.00, 0.00
5122, 6.71, 6.71, 0.00, 0.00
5123, 7.22, 7.22, 0.00, 0.00
5124, 7.65, 7.65, 0.00, 0.00
5125, 7.09, 7.09, 0.00, 0.00
5126, 7.08, 7.08, 0.00, 0.00
5127, 7.57, 7.57, 0.00, 0.00
5128, 7.27, 7.27, 0.00, 0.00
5129, 7.67, 7.67, 0.00, 0.00
5130, 7.08, 7.08, 0.00, 0.00
5131, 6.97, 6.97, 0.00, 0.00
5132, 7.90, 7.90, 0.00, 0.00
5133, 7.53, 7.53, 0.00, 0.00
5134, 7.33, 7.33, 0.00, 0.00
5135, 7.48, 7.48, 0.00, 0.00
5136, 6.88, 6.88, 0.00, 0.00
5137, 7.57, 7.57, 0.00, 0.00
5138, 7.07, 7.07, 0.00, 0.00
5139, 7.30, 7.30, 0.00, 0.00
5140, 6.80, 6.80, 0.00, 0.00
5141, 7.14, 7.14, 0.00, 0.00
5142, 6.97, 6.97, 0.00, 0.00
5143, 7.39, 7.39, 0.00, 0.00
5144, 6.92, 6.92, 0.00, 0.00
5145, 6.46, 6.46, 0.00, 0.00
5146, 7.16, 7.16, 0.00, 0.00
5147, 6.92, 6.92, 0.00, 0.00
5148, 8.36, 8.36, 0.00, 0.00
5149, 8.47, 8.47, 0.00, 0.00
5150, 8.25, 8.25, 0.00, 0.00
5151, 7.23, 7.23, 0.00, 0.00
5152, 8.44, 8.44, 0.00, 0.00
5153, 7.71, 7.71, 0.00, 0.00
5154, 8.95, 8.95, 0.00, 0.00
5155, 7.40, 7.40, 0.00, 0.00
5156, 7.01, 7.01, 0.00, 0.00
5157, 7.66, 7.66, 0.00, 0.00
5158, 7.30, 7.30, 0.00, 0.00
5159, 7.48, 7.48, 0.00, 0.00
5160, 6.86, 6.86, 0.00, 0.00
5161, 7.74, 7.74, 0.00, 0.00
5162, 7.56, 7.56, 0.00, 0.00
5163, 6.98, 6.98, 0.00, 0.00
5164, 7.11, 7.11, 0.00, 0.00
5165, 7.29, 7.29, 0.00, 0.00
5166, 6.76, 6.76, 0.00, 0.00
5167, 7.76, 7.76, 0.00, 0.00
5168, 7.45, 7.45, 0.00, 0.00
5169, 6.96, 6.96, 0.00, 0.00
5170, 7.48, 7.48, 0.00, 0.00
5171, 8.87, 8.87, 0.00, 0.00
5172, 7.18, 7.18, 0.00, 0.00
5173, 7.46, 7.46, 0.00, 0.00
5174, 8.22, 8.22, 0.00, 0.00
5175, 7.86, 7.86, 0.00, 0.00
5176, 6.88, 6.88, 0.00, 0.00
5177, 7.83, 7.83, 0.00, 0.00
5178, 7.65, 7.65, 0.00, 0.00
5179, 7.05, 7.05, 0.00, 0.00
5180, 7.23, 7.23, 0.00, 0.00
5181, 7.04, 7.04, 0.00, 0.00
5182, 7.09, 7.09, 0.00, 0.00
5183, 7.66, 7.66, 0.00, 0.00
5184, 7.19, 7.19, 0.00, 0.00
5185, 7.28, 7.28, 0.00, 0.00
5186, 7.28, 7.28, 0.00, 0.00
5187, 7.38, 7.38, 0.00, 0.00
5188, 7.19, 7.19, 0.00, 0.00
5189, 7.08, 7.08, 0.00, 0.00
5190, 8.26, 8.26, 0.00, 0.00
5191, 7.81, 7.81, 0.00, 0.00
5192, 8.50, 8.50, 0.00, 0.00
5193, 7.28, 7.28, 0.00, 0.00
5194, 7.10, 7.10, 0.00, 0.00
5195, 7.16, 7.16, 0.00, 0.00
5196, 7.77, 7.77, 0.00, 0.00
5197, 6.89, 6.89, 0.00, 0.00
5198, 7.13, 7.13, 0.00, 0.00
5199, 6.80, 6.80, 0.00, 0.00
5200, 7.15, 7.15, 0.00, 0.00
5201, 6.83, 6.83, 0.00, 0.00
5202, 6.72, 6.72, 0.00, 0.00
5203, 7.18, 7.18, 0.00, 0.00
5204, 7.02, 7.02, 0.00, 0.00
5205, 7.93, 7.93, 0.00, 0.00
5206, 7.52, 7.52, 0.00, 0.00
5207, 7.01, 7.01, 0.00, 0.00
5208, 7.23, 7.23, 0.00, 0.00
5209, 7.34, 7.34, 0.00, 0.00
5210, 6.99, 6.99, 0.00, 0.00
5211, 7.24, 7.24, 0.00, 0.00
5212, 7.13, 7.13, 0.00, 0.00
5213, 9.38, 9.38, 0.00, 0.00
5214, 7.68, 7.68, 0.00, 0.00
5215, 7.03, 7.03, 0.00, 0.00
5216, 7.46, 7.46, 0.00, 0.00
